Tile,DMAG_AUTO
KIDS_1.1_-28.2,0.0774228028937547
KIDS_185.5_-2.5,0.0829648127723556
KIDS_17.9_-27.2,0.0465161790654297
KIDS_199.0_-1.5,0.0972496006304994
KIDS_210.6_2.5,0.0895227726027813
KIDS_187.0_-0.5,-0.0978870435077171
KIDS_40.1_-35.1,0.1178596002764216
KIDS_156.4_-2.5,0.0938432512092918
KIDS_137.0_-1.5,0.1107687554089886
KIDS_342.5_-31.2,0.0817353301186769
KIDS_138.0_-1.5,0.0983355184734173
KIDS_351.7_-33.1,0.1143371400577575
KIDS_5.6_-27.2,0.0555989034146033
KIDS_12.9_-32.1,0.1016519130506033
KIDS_17.3_-30.2,0.05355149793592
KIDS_25.0_-33.1,0.0507796941522371
KIDS_192.5_3.5,0.0854113706019022
KIDS_216.0_0.5,0.1031178574245726
KIDS_200.0_0.5,0.0936728457499314
KIDS_356.4_-34.1,0.0682925649146417
KIDS_185.0_-1.5,0.1126021145721243
KIDS_334.9_-29.2,0.0985810355238959
KIDS_358.8_-34.1,0.097030527345982
KIDS_238.0_1.5,0.0890415241960341
KIDS_161.4_-3.5,0.1277413814814463
KIDS_2.4_-33.1,0.1027327864152688
KIDS_350.6_-32.1,0.1160774477147577
KIDS_159.0_1.5,0.1006254171653391
KIDS_50.1_-31.2,0.099403063849623
KIDS_210.6_-2.5,0.1207946756942514
KIDS_18.0_-34.1,0.0571312247651853
KIDS_140.0_-0.5,0.1656251895937414
KIDS_140.0_0.5,0.105545322632128
KIDS_178.5_-2.5,0.0709517955046284
KIDS_39.9_-29.2,0.1138036658499725
KIDS_164.5_-2.5,0.0986328587476231
KIDS_3.6_-34.1,0.0972067671568439
KIDS_163.0_-1.5,0.1197902175058853
KIDS_173.0_0.5,0.1052446321166897
KIDS_209.0_0.5,-0.2346771878877251
KIDS_38.4_-31.2,0.0998910268871617
KIDS_40.8_-31.2,0.1017958774564253
KIDS_182.5_-2.5,0.0998071823579734
KIDS_0.0_-32.1,0.0923207560471481
KIDS_35.7_-30.2,0.0831715623480137
KIDS_52.3_-35.1,0.078621158208262
KIDS_356.6_-29.2,0.0900477032615812
KIDS_194.0_1.5,0.1251652138480088
KIDS_223.6_3.5,0.0777794826404392
KIDS_223.0_-1.5,0.1104443734406983
KIDS_19.0_-33.1,0.1076452537145015
KIDS_136.0_0.5,0.1172221744984802
KIDS_139.0_1.5,0.1632112356231338
KIDS_18.4_-30.2,0.0608821690977592
KIDS_181.5_-2.5,0.088456489546815
KIDS_207.6_-3.5,0.1255551292695694
KIDS_211.6_-3.5,0.0587327715379417
KIDS_177.5_-3.5,0.1122437552739479
KIDS_1.2_-31.2,0.0852221942073826
KIDS_201.0_1.5,0.120234279908242
KIDS_131.4_2.5,0.1111482420497985
KIDS_36.1_-28.2,0.0604148110631277
KIDS_11.8_-32.1,0.1122519644825335
KIDS_27.3_-33.1,0.0819654729173011
KIDS_237.0_-1.5,0.1050356762983273
KIDS_3.5_-32.1,0.0978978209224416
KIDS_176.0_-1.5,0.1032384352614049
KIDS_44.0_-33.1,0.1007403804779136
KIDS_28.5_-33.1,0.0652678311582236
KIDS_332.9_-32.1,0.080536428240377
KIDS_200.6_-3.5,0.1218456384947653
KIDS_141.0_0.5,0.1107132521152555
KIDS_163.5_2.5,0.1147565478206537
KIDS_189.5_3.5,0.1014262530084801
KIDS_214.6_3.5,0.0822333249861029
KIDS_181.5_2.5,0.1083359331078024
KIDS_345.2_-29.2,0.1137199832666875
KIDS_216.6_3.5,0.0794621753102726
KIDS_7.1_-32.1,0.0879171716787458
KIDS_208.6_-2.5,0.0608079041265743
KIDS_212.6_2.5,0.1194317737345788
KIDS_37.6_-32.1,0.0941199858982321
KIDS_30.4_-35.1,0.0879090750070362
KIDS_1.2_-30.2,0.0750350319135775
KIDS_44.7_-32.1,0.1078523813463619
KIDS_200.6_2.5,0.1160428185525843
KIDS_26.1_-33.1,0.0534585661629846
KIDS_237.0_0.5,0.1117216041643536
KIDS_190.0_-1.5,0.1004946778332799
KIDS_345.7_-33.1,0.100310205767153
KIDS_342.2_-33.1,0.1387513536952673
KIDS_173.5_-3.5,0.1229740714049213
KIDS_170.0_-1.5,0.1074517930332159
KIDS_209.0_1.5,0.1222721598283278
KIDS_354.2_-30.2,0.1234218461237409
KIDS_43.5_-32.1,0.1132450708640203
KIDS_348.2_-32.1,0.0904136601829497
KIDS_53.5_-35.1,0.0928420855668184
KIDS_180.5_2.5,0.1214866821621123
KIDS_23.5_-32.1,0.0466312312359811
KIDS_178.0_-1.5,0.1134273530426678
KIDS_214.0_0.5,0.1149423762053671
KIDS_332.7_-29.2,0.0788599721166284
KIDS_172.5_2.5,0.1236080002989559
KIDS_226.0_1.5,0.1438228595376071
KIDS_355.3_-31.2,0.0818579051146309
KIDS_179.0_1.5,0.0977075459150942
KIDS_49.7_-28.2,0.0877520108808086
KIDS_353.2_-28.2,0.0628258941209862
KIDS_9.5_-33.1,0.0879384880294084
KIDS_10.8_-34.1,0.0832501434301032
KIDS_206.0_0.5,0.1261750844902434
KIDS_343.5_-32.1,0.0776648104829805
KIDS_357.8_-27.2,0.0454188712798072
KIDS_44.4_-34.1,0.0894861381958943
KIDS_200.6_3.5,0.1417359090128614
KIDZ_334.5_1.9,0.1011376938231906
KIDZ_330.5_1.9,0.1143740497101712
DEEP2328,0.1036731075322914
KIDZ_32.6_-4.6,0.1260772178825692
KIDZ_151.1_2.0,0.0682057569318008
KIDZ_333.9_0.9,0.0537370380153715
KIDZ_33.6_-4.6,0.1348196430283993
KIDZ_333.9_-0.1,0.1135390517362532
KIDZ_34.6_-4.6,0.136364744958044
DEEP0228,0.0991194178735548
VVDSf02,0.1240075615243795
KIDZ_333.5_1.9,0.1020939221652278
KIDZ_37.6_-4.6,0.1155646069735107
KIDZ_334.9_-0.1,0.0551756229418222
KIDZ_210.4_5.1,0.0295955500069119
KIDZ_209.4_5.1,0.0545006530654202
KIDZ_331.5_1.9,0.106099962176522
KIDZ_34.5_-5.0,0.1226435822586257
KIDZ_332.5_1.9,0.1108378598534918
KIDZ_35.6_-4.6,0.1340400619839832
KIDZ_334.9_0.9,0.1036968765993852
KIDZ_31.6_-4.6,0.1249980545029363
DEEP2332,0.1118301537425116
